0.045410156,-0.061279297,0.037109375,-0.052490234,0.089599609,-0.102783203,-0.205078125,-0.271972656,,,,,,,,
0.052490234,-0.052001953,0.048339844,-0.083251953,0.021484375,0.001464844,-0.271972656,-0.279296875,,,,,,,,
0.037109375,-0.055908203,0.065673828,-0.088623047,0.057128906,-0.015869141,-0.279296875,-0.244384766,,,,,,,,
0.020019531,-0.037353516,0.021484375,-0.010009766,0.100341797,-0.119628906,-0.244384766,-0.275390625,,,,,,,,
0.072265625,-0.0859375,0.035400391,-0.043212891,0.014404297,-0.024169922,-0.275390625,-0.266845703,,,,,,,,
0.02734375,-0.040771484,0.051757813,-0.119873047,0.019287109,0.020507813,-0.266845703,-0.245605469,,,,,,,,
0.014648438,-0.014160156,0.024414063,-0.046630859,0.091552734,-0.093261719,-0.245605469,-0.218505859,,,,,,,,
0.064697266,-0.097900391,0.036621094,0.011230469,0.071533203,-0.1015625,-0.218505859,-0.249267578,,,,,,,,
0.008789063,-0.038818359,0.069580078,-0.069580078,0.040039063,-0.022705078,-0.249267578,-0.283203125,,,,,,,,
0.014648438,-0.000732422,0.060058594,-0.113525391,0.013183594,0.026611328,-0.283203125,-0.211181641,,,,,,,,
0.044677734,-0.053466797,0.025878906,-0.052246094,0.076904297,-0.065673828,-0.211181641,-0.187744141,,,,,,,,
0.054931641,-0.065917969,0.011230469,0.022949219,0.097412109,-0.125488281,-0.187744141,-0.291015625,,,,,,,,
0.054199219,-0.075927734,0.05859375,-0.0546875,0.000244141,0.017822266,-0.291015625,-0.274414063,,,,,,,,
-0.038330078,0.018066406,0.0546875,-0.110839844,0.037841797,0.016845703,-0.274414063,-0.187744141,,,,,,,,
0.016357422,0.002197266,0.001953125,-0.025390625,0.093017578,-0.105224609,-0.187744141,-0.190917969,,,,,,,,
0.075439453,-0.09375,0.037109375,-0.015625,0.032958984,-0.050048828,-0.190917969,-0.252197266,,,,,,,,
-0.026123047,-0.001220703,0.07421875,-0.071044922,0.013916016,0.026123047,-0.252197266,-0.260498047,,,,,,,,
-0.006591797,0.022216797,0.0546875,-0.086425781,0.047851563,-0.014892578,-0.260498047,-0.178222656,,,,,,,,
0.030029297,-0.032958984,0.008056641,-0.035644531,0.099121094,-0.104736328,-0.178222656,-0.190185547,,,,,,,,
0.015869141,-0.024414063,0.015136719,-0.006347656,0.067138672,-0.073242188,-0.190185547,-0.259521484,,,,,,,,
0.016357422,-0.026611328,0.065917969,-0.068359375,0.006103516,0.028808594,-0.259521484,-0.216796875,,,,,,,,
0.002197266,-0.009277344,0.048583984,-0.075195313,0.069335938,-0.047607422,-0.216796875,-0.163330078,,,,,,,,
0.050292969,-0.053955078,0.008056641,-0.017089844,0.077636719,-0.099365234,-0.163330078,-0.186767578,,,,,,,,
0.042480469,-0.058105469,0.040527344,-0.049560547,0.001220703,0.012207031,-0.186767578,-0.235595703,,,,,,,,
-0.012207031,0.008056641,0.052246094,-0.062744141,-0.004882813,0.041015625,-0.235595703,-0.208496094,,,,,,,,
0.026123047,-0.037353516,0.040283203,-0.04296875,0.053466797,-0.046386719,-0.208496094,-0.145996094,,,,,,,,
0.033447266,-0.052734375,0.022949219,-0.024658203,0.080322266,-0.08984375,-0.145996094,-0.186035156,,,,,,,,
0.033447266,-0.029541016,0.023681641,-0.040527344,0.005371094,0.009277344,-0.186035156,-0.217773438,,,,,,,,
0.016845703,-0.021240234,0.048339844,-0.069580078,0.008789063,0.031738281,-0.217773438,-0.162841797,,,,,,,,
0.005371094,-0.010742188,0.0234375,-0.012451172,0.081054688,-0.087890625,-0.162841797,-0.168457031,,,,,,,,
0.05859375,-0.071044922,0.028564453,-0.006591797,0.013183594,-0.036621094,-0.168457031,-0.187744141,,,,,,,,
0.029785156,-0.045654297,0.043212891,-0.080322266,-0.027099609,0.064697266,-0.187744141,-0.178222656,,,,,,,,
-0.015136719,0.021484375,0.029052734,-0.054931641,0.030273438,0.002685547,-0.178222656,-0.138916016,,,,,,,,
0.028564453,-0.040039063,0.021484375,0.000976563,0.054199219,-0.073974609,-0.138916016,-0.156005859,,,,,,,,
0.028076172,-0.046630859,0.039550781,-0.019775391,0.035888672,-0.037353516,-0.156005859,-0.207275391,,,,,,,,
0.013671875,-0.009033203,0.042724609,-0.073486328,-0.013916016,0.046142578,-0.207275391,-0.152099609,,,,,,,,
0.012207031,-0.006103516,0.026611328,-0.051269531,0.022460938,-0.005371094,-0.152099609,-0.096435547,,,,,,,,
0.030029297,-0.037597656,0.000732422,0.040771484,0.042724609,-0.071777344,-0.096435547,-0.159667969,,,,,,,,
0.03515625,-0.058105469,0.040039063,-0.019042969,-0.034912109,0.040527344,-0.159667969,-0.195068359,,,,,,,,
-0.015136719,0.005615234,0.050537109,-0.082275391,-0.019775391,0.080078125,-0.195068359,-0.153808594,,,,,,,,
0.014404297,-0.002441406,0.002197266,-0.017089844,0.058837891,-0.046875,-0.153808594,-0.090576172,,,,,,,,
0.058105469,-0.069824219,0.012207031,0.008300781,0.050292969,-0.079101563,-0.090576172,-0.146972656,,,,,,,,
0.009277344,-0.023193359,0.041015625,-0.019287109,-0.016601563,0.024414063,-0.146972656,-0.195068359,,,,,,,,
0.000488281,0.002441406,0.037597656,-0.0546875,-0.025634766,0.05859375,-0.195068359,-0.109863281,,,,,,,,
0.027832031,-0.036621094,0.002441406,-0.037109375,0.043212891,-0.045410156,-0.109863281,-0.104003906,,,,,,,,
0.042236328,-0.055419922,0.007568359,0.024902344,0.018066406,-0.031982422,-0.104003906,-0.166748047,,,,,,,,
0.038085938,-0.037841797,0.045166016,-0.028808594,-0.041503906,0.082275391,-0.166748047,-0.163330078,,,,,,,,
0.007568359,-0.006835938,0.051269531,-0.048583984,0.013916016,0.03125,-0.163330078,-0.106933594,,,,,,,,
0.027832031,-0.036621094,-0.001220703,0.000244141,0.051269531,-0.072021484,-0.106933594,-0.079101563,,,,,,,,
0.04296875,-0.054443359,0.008544922,-0.003662109,0.001708984,-0.017089844,-0.079101563,-0.157226563,,,,,,,,
0.014404297,-0.015380859,0.034179688,-0.022705078,-0.046630859,0.076904297,-0.157226563,-0.160888672,,,,,,,,
0.001464844,-0.013183594,0.039794922,-0.034667969,0.007324219,0.019775391,-0.160888672,-0.064208984,,,,,,,,
0.017333984,-0.034423828,0.002197266,0.011474609,0.057861328,-0.073486328,-0.064208984,-0.091064453,,,,,,,,
0.035400391,-0.044189453,0.009033203,0.005615234,-0.019775391,0.023681641,-0.091064453,-0.141845703,,,,,,,,
-0.005615234,-0.005371094,0.029541016,-0.040527344,-0.033935547,0.08203125,-0.141845703,-0.128173828,,,,,,,,
-0.017822266,0.015869141,0.015625,-0.001464844,0.046875,-0.03515625,-0.128173828,-0.093994141,,,,,,,,
0.025878906,-0.034179688,0.011474609,0.021972656,0.037841797,-0.064208984,-0.093994141,-0.096191406,,,,,,,,
0.001708984,-0.017089844,0.031982422,-0.0390625,-0.008056641,0.023193359,-0.096191406,-0.135986328,,,,,,,,
-0.019775391,0.019042969,0.025390625,-0.041259766,-0.018798828,0.058837891,-0.135986328,-0.086914063,,,,,,,,
0.013916016,-0.016357422,0.023681641,0.006347656,0.044677734,-0.035644531,-0.086914063,-0.074707031,,,,,,,,
0.02734375,-0.033447266,0.026855469,0.023925781,0.046386719,-0.061523438,-0.074707031,-0.137695313,,,,,,,,
0.014404297,-0.020019531,0.028320313,-0.019775391,-0.043212891,0.066650391,-0.137695313,-0.107421875,,,,,,,,
-0.022460938,0.021484375,-0.009277344,-0.020019531,0.001220703,0.034423828,-0.107421875,-0.063964844,,,,,,,,
0.001953125,0.000244141,-0.040283203,0.068115234,0.058349609,-0.084716797,-0.063964844,-0.100341797,,,,,,,,
0.029785156,-0.043457031,0.012695313,0.024902344,0.002441406,-0.016601563,-0.100341797,-0.135009766,,,,,,,,
-0.014160156,0.004638672,0.040039063,-0.041015625,-0.020263672,0.067626953,-0.135009766,-0.102050781,,,,,,,,
-0.005859375,0.017578125,0.014404297,-0.021484375,0.011474609,0.015380859,-0.102050781,-0.020751953,,,,,,,,
0.027099609,-0.033691406,-0.003417969,0.025878906,0.051269531,-0.075927734,-0.020751953,-0.084960938,,,,,,,,
0.0234375,-0.042724609,0.013671875,0.033203125,0.016357422,-0.022705078,-0.084960938,-0.151855469,,,,,,,,
0.002197266,-0.008789063,0.030029297,-0.032958984,-0.025390625,0.066162109,-0.151855469,-0.078613281,,,,,,,,
-0.008300781,0.008056641,-0.00390625,-0.012939453,0.052246094,-0.037597656,-0.078613281,-0.038330078,,,,,,,,
0.020019531,-0.030273438,-0.025146484,0.063476563,0.056152344,-0.087402344,-0.038330078,-0.087402344,,,,,,,,
0.009521484,-0.018798828,0.03515625,0.002197266,-0.012207031,0.025634766,-0.087402344,-0.129638672,,,,,,,,
-0.012451172,0.022949219,0.045410156,-0.028564453,-0.001708984,0.048583984,-0.129638672,-0.085205078,,,,,,,,
0.016601563,-0.012939453,-0.001708984,0.014404297,0.038330078,-0.033447266,-0.085205078,-0.014892578,,,,,,,,
0.018798828,-0.029296875,-0.014160156,0.029296875,0.039794922,-0.0546875,-0.014892578,-0.092773438,,,,,,,,
